INPUT:comment	OUTPUT:quality	GOLDEN:quality	HINT:text	HINT:default_language	ASSIGNMENT:link	ASSIGNMENT:assignment_id	ASSIGNMENT:worker_id	ASSIGNMENT:status	ASSIGNMENT:started
@andreiudrea23 the most important thing is the issues. Roe V wade can not be overturned. I'm a Bernie supporter, but we all must vote for Biden now.	0				https://toloka.yandex.ru/task/23796587/00016b1b6b--608fd6540b14ef5c4fd9718f	00016b1b6b--608fd6540b14ef5c4fd9718f	2a26c71e1435a5f29a001bcc5f531ed4	APPROVED	2021-05-03T10:54:12.923
@teensforpeace ❤️❤️	0				https://toloka.yandex.ru/task/23796587/00016b1b6b--608fd6540b14ef5c4fd9718f	00016b1b6b--608fd6540b14ef5c4fd9718f	2a26c71e1435a5f29a001bcc5f531ed4	APPROVED	2021-05-03T10:54:12.923
I was 6	0				https://toloka.yandex.ru/task/23796587/00016b1b6b--608fd6540b14ef5c4fd9718f	00016b1b6b--608fd6540b14ef5c4fd9718f	2a26c71e1435a5f29a001bcc5f531ed4	APPROVED	2021-05-03T10:54:12.923
@urooba.not.aruba thank you	1				https://toloka.yandex.ru/task/23796587/00016b1b6b--608fd686e161907a4410a6a3	00016b1b6b--608fd686e161907a4410a6a3	c5730a839ce232ba32b1650fa0d9da1c	APPROVED	2021-05-03T10:55:02.471
@jules_verb I'm very sorry... Thanks for sharing. It breaks my heart but more people need to realise how often this happens 😞💗	-1				https://toloka.yandex.ru/task/23796587/00016b1b6b--608fd686e161907a4410a6a3	00016b1b6b--608fd686e161907a4410a6a3	c5730a839ce232ba32b1650fa0d9da1c	APPROVED	2021-05-03T10:55:02.471
@madelinemoraless you literally can’t expect people not to do things when you’d get raped for much much less do you understand what I’m trying to say?	0				https://toloka.yandex.ru/task/23796587/00016b1b6b--608fd686e161907a4410a6a3	00016b1b6b--608fd686e161907a4410a6a3	c5730a839ce232ba32b1650fa0d9da1c	APPROVED	2021-05-03T10:55:02.471
@akiro_nakamura no your soft ass just cant take a joke. Stfu. I'm sorry but if you can defend women going around pouring water on ppl man spreading I'm sure I can defend my guy making a dirty joke.	-1				https://toloka.yandex.ru/task/23796587/00016b1b6b--608fd686e161907a4410a6a3	00016b1b6b--608fd686e161907a4410a6a3	c5730a839ce232ba32b1650fa0d9da1c	APPROVED	2021-05-03T10:55:02.471
@teensforpeace ❤️❤️	1				https://toloka.yandex.ru/task/23796587/00016b1b6b--608fd686e161907a4410a6a3	00016b1b6b--608fd686e161907a4410a6a3	c5730a839ce232ba32b1650fa0d9da1c	APPROVED	2021-05-03T10:55:02.471
@madelinemoraless I didn’t tell anyone until years later either I understand that but without statistics wth do we believe?💀 statistics aren’t 💯 accurate but it’s what we go by cuz we don’t have basic knowledge on it	0				https://toloka.yandex.ru/task/23796587/00016b1b6b--608fd686e161907a4410a6a3	00016b1b6b--608fd686e161907a4410a6a3	c5730a839ce232ba32b1650fa0d9da1c	APPROVED	2021-05-03T10:55:02.471
@madelinemoraless he means a women could get raped for doing something even less that going outside naked it doesn’t make it right but it’s still dangerous	0				https://toloka.yandex.ru/task/23796587/00016b1b6b--608fd686e161907a4410a6a3	00016b1b6b--608fd686e161907a4410a6a3	c5730a839ce232ba32b1650fa0d9da1c	APPROVED	2021-05-03T10:55:02.471
@madelinemoraless he means a women could get raped for doing something even less that going outside naked it doesn’t make it right but it’s still dangerous	0				https://toloka.yandex.ru/task/23796587/00016b1b6b--608fd69c022d7b13cb980b01	00016b1b6b--608fd69c022d7b13cb980b01	08a007d087ba7b7ff0b3d6e848666a8d	APPROVED	2021-05-03T10:55:24.182
Fuck biden, all my homies hate Biden	-1				https://toloka.yandex.ru/task/23796587/00016b1b6b--608fd69c022d7b13cb980b01	00016b1b6b--608fd69c022d7b13cb980b01	08a007d087ba7b7ff0b3d6e848666a8d	APPROVED	2021-05-03T10:55:24.182
@akiro_nakamura no your soft ass just cant take a joke. Stfu. I'm sorry but if you can defend women going around pouring water on ppl man spreading I'm sure I can defend my guy making a dirty joke.	0				https://toloka.yandex.ru/task/23796587/00016b1b6b--608fd69c022d7b13cb980b01	00016b1b6b--608fd69c022d7b13cb980b01	08a007d087ba7b7ff0b3d6e848666a8d	APPROVED	2021-05-03T10:55:24.182
@madelinemoraless acting like I don’t know what the fuck to do when I see a girl go fuck yourself💀	0				https://toloka.yandex.ru/task/23796587/00016b1b6b--608fd69c022d7b13cb980b01	00016b1b6b--608fd69c022d7b13cb980b01	08a007d087ba7b7ff0b3d6e848666a8d	APPROVED	2021-05-03T10:55:24.182
All I see is her strength ❤️	1				https://toloka.yandex.ru/task/23796587/00016b1b6b--608fd69c022d7b13cb980b01	00016b1b6b--608fd69c022d7b13cb980b01	08a007d087ba7b7ff0b3d6e848666a8d	APPROVED	2021-05-03T10:55:24.182
@jules_verb I'm very sorry... Thanks for sharing. It breaks my heart but more people need to realise how often this happens 😞💗	1				https://toloka.yandex.ru/task/23796587/00016b1b6b--608fd69c022d7b13cb980b01	00016b1b6b--608fd69c022d7b13cb980b01	08a007d087ba7b7ff0b3d6e848666a8d	APPROVED	2021-05-03T10:55:24.182
@madelinemoraless I didn’t tell anyone until years later either I understand that but without statistics wth do we believe?💀 statistics aren’t 💯 accurate but it’s what we go by cuz we don’t have basic knowledge on it	0				https://toloka.yandex.ru/task/23796587/00016b1b6b--608fd69c022d7b13cb980b01	00016b1b6b--608fd69c022d7b13cb980b01	08a007d087ba7b7ff0b3d6e848666a8d	APPROVED	2021-05-03T10:55:24.182
All I see is her strength ❤️	1				https://toloka.yandex.ru/task/23796587/00016b1b6b--608fd6a94b93044d506dcbda	00016b1b6b--608fd6a94b93044d506dcbda	79a1255b7f2a595840ebb52119b7c954	APPROVED	2021-05-03T10:55:37.869
@fucktrumpchicken @fucktrumpchicken @fucktrumpchicken If they focused more on feeding and housing and educating and getting healthcare to the US population I am willing to bet we would have waaaaay less to worry about in terms of fights like Roe v Wade. The Democrats are particularly guilty when it comes to foreign interference. We interfere in elections on a regular basis, and thats a neoliberal policy.  That is hardly the most horrible violation of our democracy in history. What about all the redlining and gerrymandering, the corrupt campaign finance laws? Those are what undermine democracy to the degree that 45 could take the Presidency without winning the popular vote.	-1				https://toloka.yandex.ru/task/23796587/00016b1b6b--608fd6a94b93044d506dcbda	00016b1b6b--608fd6a94b93044d506dcbda	79a1255b7f2a595840ebb52119b7c954	APPROVED	2021-05-03T10:55:37.869
More power to you!!👏	1				https://toloka.yandex.ru/task/23796587/00016b1b6b--608fd6a94b93044d506dcbda	00016b1b6b--608fd6a94b93044d506dcbda	79a1255b7f2a595840ebb52119b7c954	APPROVED	2021-05-03T10:55:37.869
Fuck biden, all my homies hate Biden	-1				https://toloka.yandex.ru/task/23796587/00016b1b6b--608fd6a94b93044d506dcbda	00016b1b6b--608fd6a94b93044d506dcbda	79a1255b7f2a595840ebb52119b7c954	APPROVED	2021-05-03T10:55:37.869
@madelinemoraless acting like I don’t know what the fuck to do when I see a girl go fuck yourself💀	-1				https://toloka.yandex.ru/task/23796587/00016b1b6b--608fd6a94b93044d506dcbda	00016b1b6b--608fd6a94b93044d506dcbda	79a1255b7f2a595840ebb52119b7c954	APPROVED	2021-05-03T10:55:37.869
ان الذين رجلا ملعون🌷🌷🌷🌷🌷🌷🌷	-1				https://toloka.yandex.ru/task/23796587/00016b1b6b--608fd6a94b93044d506dcbda	00016b1b6b--608fd6a94b93044d506dcbda	79a1255b7f2a595840ebb52119b7c954	APPROVED	2021-05-03T10:55:37.869
Sickening.  Absolutely beyond it, actually.  These things infuriate me, and then I wonder will people be held responsible for the horrific things they do.  Not only for justice, but to save countless others for suffering these tragedies as well.	-1				https://toloka.yandex.ru/task/23796587/00016b1b6b--608fd6a94b93044d506dcbda	00016b1b6b--608fd6a94b93044d506dcbda	79a1255b7f2a595840ebb52119b7c954	APPROVED	2021-05-03T10:55:37.869
@zomcon I literally never said statistically that women rape more there are barely any cases of women raping men you sound slow I said not to go outside naked and this girl dragged it out	-1				https://toloka.yandex.ru/task/23796587/00016b1b6b--608fd6b43d2e6f2678dbe483	00016b1b6b--608fd6b43d2e6f2678dbe483	b2e9797d9c7312595877e7b087dd2dfc	APPROVED	2021-05-03T10:55:48.300
12	0				https://toloka.yandex.ru/task/23796587/00016b1b6b--608fd6b43d2e6f2678dbe483	00016b1b6b--608fd6b43d2e6f2678dbe483	b2e9797d9c7312595877e7b087dd2dfc	APPROVED	2021-05-03T10:55:48.300
@brittney_oliveira , she did not deny that she had bad breath so obviously she knows. She also explained it was due to a medical condition. There are ways of bringing it to someone’s attention and not being rude. She could of told him he’s short with no neck, but it’s a condition and she has more sense than him.	0				https://toloka.yandex.ru/task/23796587/00016b1b6b--608fd6b43d2e6f2678dbe483	00016b1b6b--608fd6b43d2e6f2678dbe483	b2e9797d9c7312595877e7b087dd2dfc	APPROVED	2021-05-03T10:55:48.300
Heartbreaking.	-1				https://toloka.yandex.ru/task/23796587/00016b1b6b--608fd6b43d2e6f2678dbe483	00016b1b6b--608fd6b43d2e6f2678dbe483	b2e9797d9c7312595877e7b087dd2dfc	APPROVED	2021-05-03T10:55:48.300
Thank you for speaking out in solidarity. We are all with you. More power and love to you 💖	1				https://toloka.yandex.ru/task/23796587/00016b1b6b--608fd6b43d2e6f2678dbe483	00016b1b6b--608fd6b43d2e6f2678dbe483	b2e9797d9c7312595877e7b087dd2dfc	APPROVED	2021-05-03T10:55:48.300
More power to you!!👏	1				https://toloka.yandex.ru/task/23796587/00016b1b6b--608fd6b43d2e6f2678dbe483	00016b1b6b--608fd6b43d2e6f2678dbe483	b2e9797d9c7312595877e7b087dd2dfc	APPROVED	2021-05-03T10:55:48.300
This triggered me in ways indescribable 💕 love to you strong human x	1				https://toloka.yandex.ru/task/23796587/00016b1b6b--608fd6b43d2e6f2678dbe483	00016b1b6b--608fd6b43d2e6f2678dbe483	b2e9797d9c7312595877e7b087dd2dfc	APPROVED	2021-05-03T10:55:48.300
12	0				https://toloka.yandex.ru/task/23796587/00016b1b6b--608fd6bd5205fe7265837d61	00016b1b6b--608fd6bd5205fe7265837d61	c5730a839ce232ba32b1650fa0d9da1c	APPROVED	2021-05-03T10:55:57.211
This triggered me in ways indescribable 💕 love to you strong human x	1				https://toloka.yandex.ru/task/23796587/00016b1b6b--608fd6bd5205fe7265837d61	00016b1b6b--608fd6bd5205fe7265837d61	c5730a839ce232ba32b1650fa0d9da1c	APPROVED	2021-05-03T10:55:57.211
@rajshmi007	0				https://toloka.yandex.ru/task/23796587/00016b1b6b--608fd6bd5205fe7265837d61	00016b1b6b--608fd6bd5205fe7265837d61	c5730a839ce232ba32b1650fa0d9da1c	APPROVED	2021-05-03T10:55:57.211
@brittney_oliveira , she did not deny that she had bad breath so obviously she knows. She also explained it was due to a medical condition. There are ways of bringing it to someone’s attention and not being rude. She could of told him he’s short with no neck, but it’s a condition and she has more sense than him.	0				https://toloka.yandex.ru/task/23796587/00016b1b6b--608fd6bd5205fe7265837d61	00016b1b6b--608fd6bd5205fe7265837d61	c5730a839ce232ba32b1650fa0d9da1c	APPROVED	2021-05-03T10:55:57.211
Thank you for speaking out in solidarity. We are all with you. More power and love to you 💖	1				https://toloka.yandex.ru/task/23796587/00016b1b6b--608fd6bd5205fe7265837d61	00016b1b6b--608fd6bd5205fe7265837d61	c5730a839ce232ba32b1650fa0d9da1c	APPROVED	2021-05-03T10:55:57.211
Heartbreaking.	-1				https://toloka.yandex.ru/task/23796587/00016b1b6b--608fd6bd5205fe7265837d61	00016b1b6b--608fd6bd5205fe7265837d61	c5730a839ce232ba32b1650fa0d9da1c	APPROVED	2021-05-03T10:55:57.211
@zomcon I literally never said statistically that women rape more there are barely any cases of women raping men you sound slow I said not to go outside naked and this girl dragged it out	-1				https://toloka.yandex.ru/task/23796587/00016b1b6b--608fd6bd5205fe7265837d61	00016b1b6b--608fd6bd5205fe7265837d61	c5730a839ce232ba32b1650fa0d9da1c	APPROVED	2021-05-03T10:55:57.211
@davidanthonyfrost ❤️	0				https://toloka.yandex.ru/task/23796587/00016b1b6b--608fd6c842e18f6d7200b921	00016b1b6b--608fd6c842e18f6d7200b921	2a26c71e1435a5f29a001bcc5f531ed4	APPROVED	2021-05-03T10:56:08.397
@whatis_this_sorcery_ha out of the 700,000 police officers I doubt most of them are corrupt and abuse their power, sure a lot of them probably do, but nowhere near the amount people portray	-1				https://toloka.yandex.ru/task/23796587/00016b1b6b--608fd6c842e18f6d7200b921	00016b1b6b--608fd6c842e18f6d7200b921	2a26c71e1435a5f29a001bcc5f531ed4	APPROVED	2021-05-03T10:56:08.397
@nic.kyk ❤️	0				https://toloka.yandex.ru/task/23796587/00016b1b6b--608fd6c842e18f6d7200b921	00016b1b6b--608fd6c842e18f6d7200b921	2a26c71e1435a5f29a001bcc5f531ed4	APPROVED	2021-05-03T10:56:08.397
@rajshmi007	0				https://toloka.yandex.ru/task/23796587/00016b1b6b--608fd6c842e18f6d7200b921	00016b1b6b--608fd6c842e18f6d7200b921	2a26c71e1435a5f29a001bcc5f531ed4	APPROVED	2021-05-03T10:56:08.397
Magnificent photo! 🥰, just had a quick question if you don’t mind. Would you DM our main account @bohoseventy thanks! 😊	1				https://toloka.yandex.ru/task/23796587/00016b1b6b--608fd6c842e18f6d7200b921	00016b1b6b--608fd6c842e18f6d7200b921	2a26c71e1435a5f29a001bcc5f531ed4	APPROVED	2021-05-03T10:56:08.397
😢 I’m sorry UR going through this. You might Want to contact a domestic violence or sex abuse group to figure out what you should do now. I hope you find what you’re looking for.	1				https://toloka.yandex.ru/task/23796587/00016b1b6b--608fd6c842e18f6d7200b921	00016b1b6b--608fd6c842e18f6d7200b921	2a26c71e1435a5f29a001bcc5f531ed4	APPROVED	2021-05-03T10:56:08.397
he told me i didnt say “stop” aggressively enough	-1				https://toloka.yandex.ru/task/23796587/00016b1b6b--608fd6c842e18f6d7200b921	00016b1b6b--608fd6c842e18f6d7200b921	2a26c71e1435a5f29a001bcc5f531ed4	APPROVED	2021-05-03T10:56:08.397
Magnificent photo! 🥰, just had a quick question if you don’t mind. Would you DM our main account @bohoseventy thanks! 😊	1				https://toloka.yandex.ru/task/23796587/00016b1b6b--608fd6ed4b93044d506dd203	00016b1b6b--608fd6ed4b93044d506dd203	c5730a839ce232ba32b1650fa0d9da1c	APPROVED	2021-05-03T10:56:45.615
@nic.kyk ❤️	1				https://toloka.yandex.ru/task/23796587/00016b1b6b--608fd6ed4b93044d506dd203	00016b1b6b--608fd6ed4b93044d506dd203	c5730a839ce232ba32b1650fa0d9da1c	APPROVED	2021-05-03T10:56:45.615
🙏🏾	1				https://toloka.yandex.ru/task/23796587/00016b1b6b--608fd6ed4b93044d506dd203	00016b1b6b--608fd6ed4b93044d506dd203	c5730a839ce232ba32b1650fa0d9da1c	APPROVED	2021-05-03T10:56:45.615
😢 I’m sorry UR going through this. You might Want to contact a domestic violence or sex abuse group to figure out what you should do now. I hope you find what you’re looking for.	1				https://toloka.yandex.ru/task/23796587/00016b1b6b--608fd6ed4b93044d506dd203	00016b1b6b--608fd6ed4b93044d506dd203	c5730a839ce232ba32b1650fa0d9da1c	APPROVED	2021-05-03T10:56:45.615
@whatis_this_sorcery_ha out of the 700,000 police officers I doubt most of them are corrupt and abuse their power, sure a lot of them probably do, but nowhere near the amount people portray	1				https://toloka.yandex.ru/task/23796587/00016b1b6b--608fd6ed4b93044d506dd203	00016b1b6b--608fd6ed4b93044d506dd203	c5730a839ce232ba32b1650fa0d9da1c	APPROVED	2021-05-03T10:56:45.615
@davidanthonyfrost ❤️	1				https://toloka.yandex.ru/task/23796587/00016b1b6b--608fd6ed4b93044d506dd203	00016b1b6b--608fd6ed4b93044d506dd203	c5730a839ce232ba32b1650fa0d9da1c	APPROVED	2021-05-03T10:56:45.615
he told me i didnt say “stop” aggressively enough	-1				https://toloka.yandex.ru/task/23796587/00016b1b6b--608fd6ed4b93044d506dd203	00016b1b6b--608fd6ed4b93044d506dd203	c5730a839ce232ba32b1650fa0d9da1c	APPROVED	2021-05-03T10:56:45.615
Dont remember. Not saying it never happened but didnt stick in memory if it did.	0				https://toloka.yandex.ru/task/23796587/00016b1b6b--608fd6f23d2e6f2678dbf06d	00016b1b6b--608fd6f23d2e6f2678dbf06d	1d8dcee69873604080e5d20f03d88c00	APPROVED	2021-05-03T10:56:50.342
7.	0				https://toloka.yandex.ru/task/23796587/00016b1b6b--608fd6f23d2e6f2678dbf06d	00016b1b6b--608fd6f23d2e6f2678dbf06d	1d8dcee69873604080e5d20f03d88c00	APPROVED	2021-05-03T10:56:50.342
يا وحش يا وحش 🔥🔥🔥 💚	1				https://toloka.yandex.ru/task/23796587/00016b1b6b--608fd6f23d2e6f2678dbf06d	00016b1b6b--608fd6f23d2e6f2678dbf06d	1d8dcee69873604080e5d20f03d88c00	APPROVED	2021-05-03T10:56:50.342
♥️♥️♥️	1				https://toloka.yandex.ru/task/23796587/00016b1b6b--608fd6f23d2e6f2678dbf06d	00016b1b6b--608fd6f23d2e6f2678dbf06d	1d8dcee69873604080e5d20f03d88c00	APPROVED	2021-05-03T10:56:50.342
🙏🏾	0				https://toloka.yandex.ru/task/23796587/00016b1b6b--608fd6f23d2e6f2678dbf06d	00016b1b6b--608fd6f23d2e6f2678dbf06d	1d8dcee69873604080e5d20f03d88c00	APPROVED	2021-05-03T10:56:50.342
11	0				https://toloka.yandex.ru/task/23796587/00016b1b6b--608fd6f23d2e6f2678dbf06d	00016b1b6b--608fd6f23d2e6f2678dbf06d	1d8dcee69873604080e5d20f03d88c00	APPROVED	2021-05-03T10:56:50.342
@alexia_not_alexa_get_it_right nah you're just retarded coz u dont even know what alexa is even tho it's your dumbass name	-1				https://toloka.yandex.ru/task/23796587/00016b1b6b--608fd6f23d2e6f2678dbf06d	00016b1b6b--608fd6f23d2e6f2678dbf06d	1d8dcee69873604080e5d20f03d88c00	APPROVED	2021-05-03T10:56:50.342
يا وحش يا وحش 🔥🔥🔥 💚	1				https://toloka.yandex.ru/task/23796587/00016b1b6b--608fd6f63d2e6f2678dbf176	00016b1b6b--608fd6f63d2e6f2678dbf176	b2e9797d9c7312595877e7b087dd2dfc	APPROVED	2021-05-03T10:56:54.491
11	0				https://toloka.yandex.ru/task/23796587/00016b1b6b--608fd6f63d2e6f2678dbf176	00016b1b6b--608fd6f63d2e6f2678dbf176	b2e9797d9c7312595877e7b087dd2dfc	APPROVED	2021-05-03T10:56:54.491
7.	0				https://toloka.yandex.ru/task/23796587/00016b1b6b--608fd6f63d2e6f2678dbf176	00016b1b6b--608fd6f63d2e6f2678dbf176	b2e9797d9c7312595877e7b087dd2dfc	APPROVED	2021-05-03T10:56:54.491
@alexia_not_alexa_get_it_right nah you're just retarded coz u dont even know what alexa is even tho it's your dumbass name	-1				https://toloka.yandex.ru/task/23796587/00016b1b6b--608fd6f63d2e6f2678dbf176	00016b1b6b--608fd6f63d2e6f2678dbf176	b2e9797d9c7312595877e7b087dd2dfc	APPROVED	2021-05-03T10:56:54.491
Dont remember. Not saying it never happened but didnt stick in memory if it did.	0				https://toloka.yandex.ru/task/23796587/00016b1b6b--608fd6f63d2e6f2678dbf176	00016b1b6b--608fd6f63d2e6f2678dbf176	b2e9797d9c7312595877e7b087dd2dfc	APPROVED	2021-05-03T10:56:54.491
Yes 😭🖤	-1				https://toloka.yandex.ru/task/23796587/00016b1b6b--608fd6f63d2e6f2678dbf176	00016b1b6b--608fd6f63d2e6f2678dbf176	b2e9797d9c7312595877e7b087dd2dfc	APPROVED	2021-05-03T10:56:54.491
♥️♥️♥️	1				https://toloka.yandex.ru/task/23796587/00016b1b6b--608fd6f63d2e6f2678dbf176	00016b1b6b--608fd6f63d2e6f2678dbf176	b2e9797d9c7312595877e7b087dd2dfc	APPROVED	2021-05-03T10:56:54.491
@urzadey thankyou	1				https://toloka.yandex.ru/task/23796587/00016b1b6b--608fd6f9ae061870ad258c20	00016b1b6b--608fd6f9ae061870ad258c20	08a007d087ba7b7ff0b3d6e848666a8d	APPROVED	2021-05-03T10:56:57.497
Serious question: Why is it so important to get rid of Trump at all costs that we must elect a neoliberal warmonger with a rape allegation against him? Biden is part of the system that enabled Trump to come to power. A lot of policies that Trump is nefarious for started under the Obama/Biden administration anyway. Sure, Trump is a danger to the country *but he’s not an outlier*. He is the product of a system that Biden would only continue. Neoliberal capitalism, not one deranged guy in the Oval Office, is the real danger to this country and the world.	0				https://toloka.yandex.ru/task/23796587/00016b1b6b--608fd6f9ae061870ad258c20	00016b1b6b--608fd6f9ae061870ad258c20	08a007d087ba7b7ff0b3d6e848666a8d	APPROVED	2021-05-03T10:56:57.497
@becca.blossoms xxxxx	-1				https://toloka.yandex.ru/task/23796587/00016b1b6b--608fd6f9ae061870ad258c20	00016b1b6b--608fd6f9ae061870ad258c20	08a007d087ba7b7ff0b3d6e848666a8d	APPROVED	2021-05-03T10:56:57.497
Thank you for all the love and support ❤️❤️❤️	1				https://toloka.yandex.ru/task/23796587/00016b1b6b--608fd6f9ae061870ad258c20	00016b1b6b--608fd6f9ae061870ad258c20	08a007d087ba7b7ff0b3d6e848666a8d	APPROVED	2021-05-03T10:56:57.497
@tiana_carruth2 another thing, my case hasn’t even made it through the prosecutors office. it’s just sitting and nothing’s been done to even talk about it. i have multiple voicemails waiting to be listened to.	0				https://toloka.yandex.ru/task/23796587/00016b1b6b--608fd6f9ae061870ad258c20	00016b1b6b--608fd6f9ae061870ad258c20	08a007d087ba7b7ff0b3d6e848666a8d	APPROVED	2021-05-03T10:56:57.497
Yes 😭🖤	0				https://toloka.yandex.ru/task/23796587/00016b1b6b--608fd6f9ae061870ad258c20	00016b1b6b--608fd6f9ae061870ad258c20	08a007d087ba7b7ff0b3d6e848666a8d	APPROVED	2021-05-03T10:56:57.497
@mccloudlife how could you realize? You were a kid! I was 21 when I had my first uncomfortable comment from a male doctor, and it took years to realize it was inappropriate! It's mortifying, and the realization is mortifying 😔💗	0				https://toloka.yandex.ru/task/23796587/00016b1b6b--608fd6f9ae061870ad258c20	00016b1b6b--608fd6f9ae061870ad258c20	08a007d087ba7b7ff0b3d6e848666a8d	APPROVED	2021-05-03T10:56:57.497
@urzadey thankyou	1				https://toloka.yandex.ru/task/23796587/00016b1b6b--608fd7185cddf57136b6bc8c	00016b1b6b--608fd7185cddf57136b6bc8c	c5730a839ce232ba32b1650fa0d9da1c	APPROVED	2021-05-03T10:57:28.338
@christinafielders that is funny 😂	1				https://toloka.yandex.ru/task/23796587/00016b1b6b--608fd7185cddf57136b6bc8c	00016b1b6b--608fd7185cddf57136b6bc8c	c5730a839ce232ba32b1650fa0d9da1c	APPROVED	2021-05-03T10:57:28.338
Serious question: Why is it so important to get rid of Trump at all costs that we must elect a neoliberal warmonger with a rape allegation against him? Biden is part of the system that enabled Trump to come to power. A lot of policies that Trump is nefarious for started under the Obama/Biden administration anyway. Sure, Trump is a danger to the country *but he’s not an outlier*. He is the product of a system that Biden would only continue. Neoliberal capitalism, not one deranged guy in the Oval Office, is the real danger to this country and the world.	0				https://toloka.yandex.ru/task/23796587/00016b1b6b--608fd7185cddf57136b6bc8c	00016b1b6b--608fd7185cddf57136b6bc8c	c5730a839ce232ba32b1650fa0d9da1c	APPROVED	2021-05-03T10:57:28.338
@becca.blossoms xxxxx	0				https://toloka.yandex.ru/task/23796587/00016b1b6b--608fd7185cddf57136b6bc8c	00016b1b6b--608fd7185cddf57136b6bc8c	c5730a839ce232ba32b1650fa0d9da1c	APPROVED	2021-05-03T10:57:28.338
Thank you for all the love and support ❤️❤️❤️	1				https://toloka.yandex.ru/task/23796587/00016b1b6b--608fd7185cddf57136b6bc8c	00016b1b6b--608fd7185cddf57136b6bc8c	c5730a839ce232ba32b1650fa0d9da1c	APPROVED	2021-05-03T10:57:28.338
@tiana_carruth2 another thing, my case hasn’t even made it through the prosecutors office. it’s just sitting and nothing’s been done to even talk about it. i have multiple voicemails waiting to be listened to.	0				https://toloka.yandex.ru/task/23796587/00016b1b6b--608fd7185cddf57136b6bc8c	00016b1b6b--608fd7185cddf57136b6bc8c	c5730a839ce232ba32b1650fa0d9da1c	APPROVED	2021-05-03T10:57:28.338
@mccloudlife how could you realize? You were a kid! I was 21 when I had my first uncomfortable comment from a male doctor, and it took years to realize it was inappropriate! It's mortifying, and the realization is mortifying 😔💗	-1				https://toloka.yandex.ru/task/23796587/00016b1b6b--608fd7185cddf57136b6bc8c	00016b1b6b--608fd7185cddf57136b6bc8c	c5730a839ce232ba32b1650fa0d9da1c	APPROVED	2021-05-03T10:57:28.338
......SOMEONE MAY NEED YOUR HELP ...... Since our quarantine domestic violence cases has risen 30% nationally.If you hear, see or smell something, say something. Make an anonymous call to save a woman’s life! .. .#SelfLove #Time #humanrightswatch #sexualabuse #Advocate #cybersexualabuse #women #MeToo  #DomesticViolence #SexualAssault #YolandaLawrece#LadiesAtLunch.org #SpeakOut #LadiesAtLunchNY #WhyIDidntReport #LadiesAtLunchorg #NoMore #revengeporn #survivors  #now_nyc	1				https://toloka.yandex.ru/task/23796587/00016b1b6b--608fd7194277dd7e646e4d19	00016b1b6b--608fd7194277dd7e646e4d19	b2e9797d9c7312595877e7b087dd2dfc	APPROVED	2021-05-03T10:57:29.672
@christinafielders that is funny 😂	0				https://toloka.yandex.ru/task/23796587/00016b1b6b--608fd7194277dd7e646e4d19	00016b1b6b--608fd7194277dd7e646e4d19	b2e9797d9c7312595877e7b087dd2dfc	APPROVED	2021-05-03T10:57:29.672
I have dealt with a narcissist and I refuse to stay a victim.. I take responsibility for staying so long that's how I our best a narcissist.. to compare them to a child molester is I feel extreme a child in that case is a true victim... I stayed in a relationship as an adult and stayed by choice...we all need to stop being victims I know I did and now the narcissist wants me back... Best revenge I ever did so rise up and be your best	-1				https://toloka.yandex.ru/task/23796587/00016b1b6b--608fd7194277dd7e646e4d19	00016b1b6b--608fd7194277dd7e646e4d19	b2e9797d9c7312595877e7b087dd2dfc	APPROVED	2021-05-03T10:57:29.672
OMG me I SEE so many ones here but the man that raped me was family and I haven’t seen those around so I never shared too but now I’m not afraid to share because if this post	1				https://toloka.yandex.ru/task/23796587/00016b1b6b--608fd7194277dd7e646e4d19	00016b1b6b--608fd7194277dd7e646e4d19	b2e9797d9c7312595877e7b087dd2dfc	APPROVED	2021-05-03T10:57:29.672
Should officers be trained to know what a handgun looks like and how to assess a situation. Cause I would expect the people that carry those big guns or frequently carry a pistol to know the difference between a water bottle and a gun in a pocket	-1				https://toloka.yandex.ru/task/23796587/00016b1b6b--608fd7194277dd7e646e4d19	00016b1b6b--608fd7194277dd7e646e4d19	b2e9797d9c7312595877e7b087dd2dfc	APPROVED	2021-05-03T10:57:29.672
😭	-1				https://toloka.yandex.ru/task/23796587/00016b1b6b--608fd7194277dd7e646e4d19	00016b1b6b--608fd7194277dd7e646e4d19	b2e9797d9c7312595877e7b087dd2dfc	APPROVED	2021-05-03T10:57:29.672
Amen	1				https://toloka.yandex.ru/task/23796587/00016b1b6b--608fd7194277dd7e646e4d19	00016b1b6b--608fd7194277dd7e646e4d19	b2e9797d9c7312595877e7b087dd2dfc	APPROVED	2021-05-03T10:57:29.672
Amen	1				https://toloka.yandex.ru/task/23796587/00016b1b6b--608fd7217a19413e31823fa6	00016b1b6b--608fd7217a19413e31823fa6	2a26c71e1435a5f29a001bcc5f531ed4	APPROVED	2021-05-03T10:57:37.568
@moderngoddesss well you should make that more clearly next time	0				https://toloka.yandex.ru/task/23796587/00016b1b6b--608fd7217a19413e31823fa6	00016b1b6b--608fd7217a19413e31823fa6	2a26c71e1435a5f29a001bcc5f531ed4	APPROVED	2021-05-03T10:57:37.568
