INPUT:comment	OUTPUT:quality	GOLDEN:quality	HINT:text	HINT:default_language	ASSIGNMENT:link	ASSIGNMENT:assignment_id	ASSIGNMENT:worker_id	ASSIGNMENT:status	ASSIGNMENT:started
#feministas #proaborto #provida #patriarcado #vegetarian #inclusive jajaja #humortop3 #antifemismo	0				https://toloka.yandex.ru/task/23796047/00016b194f--608fd3916b43067ad49e9620	00016b194f--608fd3916b43067ad49e9620	e3f17132d78b3d75cb4eec4311824108	APPROVED	2021-05-03T10:42:25.686
My fav queens #fyp #foryou #makeup #korean #kdrama #seoyeji #iu #뷰티 #메이크업 #추천	1				https://toloka.yandex.ru/task/23796047/00016b194f--608fd3adbd792b786fdf4f91	00016b194f--608fd3adbd792b786fdf4f91	bdec2adae9f5647f52b6ea7f1e40fac0	APPROVED	2021-05-03T10:42:53.204
@ox_zung 님과 #듀엣 130만 됐어요!! Thanks for 1.3M!! #감사합니다 #thankyou #추천 #fyp #viral #xyzbca #korean #おすすめ	1				https://toloka.yandex.ru/task/23796047/00016b194f--608fd3adbd792b786fdf4f91	00016b194f--608fd3adbd792b786fdf4f91	bdec2adae9f5647f52b6ea7f1e40fac0	APPROVED	2021-05-03T10:42:53.204
We’ve all been @izzyeleanor at one time in our lives 😂 @westendmt #theatrekid #theatrekids #broadway #fyp #foryou #theatrekidcheck #cher #musicals	0				https://toloka.yandex.ru/task/23796047/00016b194f--608fd3adbd792b786fdf4f91	00016b194f--608fd3adbd792b786fdf4f91	bdec2adae9f5647f52b6ea7f1e40fac0	APPROVED	2021-05-03T10:42:53.204
“good until it’s no longer for them” 👏🏻 #womenrights #feminism #forthegirls #normalizebreatfeeding	0				https://toloka.yandex.ru/task/23796047/00016b194f--608fd3adbd792b786fdf4f91	00016b194f--608fd3adbd792b786fdf4f91	bdec2adae9f5647f52b6ea7f1e40fac0	APPROVED	2021-05-03T10:42:53.204
my love‘  #horse #horsegirl #equality #equestrian #quality #viral #foryou #fürdich #pferd #pferdemädchen #like	1				https://toloka.yandex.ru/task/23796047/00016b194f--608fd3adbd792b786fdf4f91	00016b194f--608fd3adbd792b786fdf4f91	bdec2adae9f5647f52b6ea7f1e40fac0	APPROVED	2021-05-03T10:42:53.204
Happy Women’s History Month! 🎉 Let’s get to work! 💪 #womenempowerment #whenwomenwin #fyp #musical	1				https://toloka.yandex.ru/task/23796047/00016b194f--608fd3adbd792b786fdf4f91	00016b194f--608fd3adbd792b786fdf4f91	bdec2adae9f5647f52b6ea7f1e40fac0	APPROVED	2021-05-03T10:42:53.204
No I’m not tired of these yet #feminism #feminist #fyp #foryoupage	0				https://toloka.yandex.ru/task/23796047/00016b194f--608fd3adbd792b786fdf4f91	00016b194f--608fd3adbd792b786fdf4f91	bdec2adae9f5647f52b6ea7f1e40fac0	APPROVED	2021-05-03T10:42:53.204
my love‘  #horse #horsegirl #equality #equestrian #quality #viral #foryou #fürdich #pferd #pferdemädchen #like	0				https://toloka.yandex.ru/task/23796047/00016b194f--608fd3bb45926237b6f6126e	00016b194f--608fd3bb45926237b6f6126e	e3f17132d78b3d75cb4eec4311824108	APPROVED	2021-05-03T10:43:07.349
No I’m not tired of these yet #feminism #feminist #fyp #foryoupage	0				https://toloka.yandex.ru/task/23796047/00016b194f--608fd3bb45926237b6f6126e	00016b194f--608fd3bb45926237b6f6126e	e3f17132d78b3d75cb4eec4311824108	APPROVED	2021-05-03T10:43:07.349
Klo mau nikahin raja harus lulus tes seleksi dulu, ada yg udh pernah nonton ini blm?  #drakorrekomendasi #drakor #fyp #kdrama #drakorseru #filmkorea	0				https://toloka.yandex.ru/task/23796047/00016b194f--608fd3bb45926237b6f6126e	00016b194f--608fd3bb45926237b6f6126e	e3f17132d78b3d75cb4eec4311824108	APPROVED	2021-05-03T10:43:07.349
lana del rey at versace fashion show, during fashion week in Milan, 2013 #fyp #fy #lanadelrey #fashionweek #caradelevigne #icon #ldr #viral #edit	0				https://toloka.yandex.ru/task/23796047/00016b194f--608fd3bb45926237b6f6126e	00016b194f--608fd3bb45926237b6f6126e	e3f17132d78b3d75cb4eec4311824108	APPROVED	2021-05-03T10:43:07.349
“good until it’s no longer for them” 👏🏻 #womenrights #feminism #forthegirls #normalizebreatfeeding	-1				https://toloka.yandex.ru/task/23796047/00016b194f--608fd3bb45926237b6f6126e	00016b194f--608fd3bb45926237b6f6126e	e3f17132d78b3d75cb4eec4311824108	APPROVED	2021-05-03T10:43:07.349
My fav queens #fyp #foryou #makeup #korean #kdrama #seoyeji #iu #뷰티 #메이크업 #추천	0				https://toloka.yandex.ru/task/23796047/00016b194f--608fd3bb45926237b6f6126e	00016b194f--608fd3bb45926237b6f6126e	e3f17132d78b3d75cb4eec4311824108	APPROVED	2021-05-03T10:43:07.349
cher and stevie nicks😍 #70s #fleetwoodmac #stevienicks #cher #greenscreen #fyp #summerproject	0				https://toloka.yandex.ru/task/23796047/00016b194f--608fd3bb45926237b6f6126e	00016b194f--608fd3bb45926237b6f6126e	e3f17132d78b3d75cb4eec4311824108	APPROVED	2021-05-03T10:43:07.349
Blackmail, huh? 🤦🏻‍♀️ #goodgirls #goodgirlsnetflix #christinahendricks #maewhitman  #retta	0				https://toloka.yandex.ru/task/23796047/00016b194f--608fd3bddd05ff4c5a2ff341	00016b194f--608fd3bddd05ff4c5a2ff341	4f371c3902989885ec35a92d7df5cae7	APPROVED	2021-05-03T10:43:09.975
lana del rey at versace fashion show, during fashion week in Milan, 2013 #fyp #fy #lanadelrey #fashionweek #caradelevigne #icon #ldr #viral #edit	0				https://toloka.yandex.ru/task/23796047/00016b194f--608fd3bddd05ff4c5a2ff341	00016b194f--608fd3bddd05ff4c5a2ff341	4f371c3902989885ec35a92d7df5cae7	APPROVED	2021-05-03T10:43:09.975
Why Annie? Why? 🤣 #goodgirls #goodgirlsnetflix #christinahendricks #maewhitman #retta #rio #goodgirlsbelike	0				https://toloka.yandex.ru/task/23796047/00016b194f--608fd3bddd05ff4c5a2ff341	00016b194f--608fd3bddd05ff4c5a2ff341	4f371c3902989885ec35a92d7df5cae7	APPROVED	2021-05-03T10:43:09.975
#feminazi #feministas #feminista #mujeres #8m💜  #feminismo #diadelamujer2021 #noticias #mexico #femilocas #feministas💜 #mujeresqueinspiran #mujer	0				https://toloka.yandex.ru/task/23796047/00016b194f--608fd3bddd05ff4c5a2ff341	00016b194f--608fd3bddd05ff4c5a2ff341	4f371c3902989885ec35a92d7df5cae7	APPROVED	2021-05-03T10:43:09.975
Love everyone equally.. hate is stupid ❤️🤍💙 #moana #disney #trump #love #loveeveryone #equality	1				https://toloka.yandex.ru/task/23796047/00016b194f--608fd3bddd05ff4c5a2ff341	00016b194f--608fd3bddd05ff4c5a2ff341	4f371c3902989885ec35a92d7df5cae7	APPROVED	2021-05-03T10:43:09.975
Klo mau nikahin raja harus lulus tes seleksi dulu, ada yg udh pernah nonton ini blm?  #drakorrekomendasi #drakor #fyp #kdrama #drakorseru #filmkorea	0				https://toloka.yandex.ru/task/23796047/00016b194f--608fd3bddd05ff4c5a2ff341	00016b194f--608fd3bddd05ff4c5a2ff341	4f371c3902989885ec35a92d7df5cae7	APPROVED	2021-05-03T10:43:09.975
cher and stevie nicks😍 #70s #fleetwoodmac #stevienicks #cher #greenscreen #fyp #summerproject	0				https://toloka.yandex.ru/task/23796047/00016b194f--608fd3bddd05ff4c5a2ff341	00016b194f--608fd3bddd05ff4c5a2ff341	4f371c3902989885ec35a92d7df5cae7	APPROVED	2021-05-03T10:43:09.975
Hmmm? #fyp #foryou #goodgirls #billieeilish	0				https://toloka.yandex.ru/task/23796047/00016b194f--608fd3cabd792b786fdf52e1	00016b194f--608fd3cabd792b786fdf52e1	96b4e5bc6ef2728e3ccd788c52c571de	APPROVED	2021-05-03T10:43:22.267
Blackmail, huh? 🤦🏻‍♀️ #goodgirls #goodgirlsnetflix #christinahendricks #maewhitman  #retta	-1				https://toloka.yandex.ru/task/23796047/00016b194f--608fd3cabd792b786fdf52e1	00016b194f--608fd3cabd792b786fdf52e1	96b4e5bc6ef2728e3ccd788c52c571de	APPROVED	2021-05-03T10:43:22.267
Love everyone equally.. hate is stupid ❤️🤍💙 #moana #disney #trump #love #loveeveryone #equality	1				https://toloka.yandex.ru/task/23796047/00016b194f--608fd3cabd792b786fdf52e1	00016b194f--608fd3cabd792b786fdf52e1	96b4e5bc6ef2728e3ccd788c52c571de	APPROVED	2021-05-03T10:43:22.267
#feminazi #feministas #feminista #mujeres #8m💜  #feminismo #diadelamujer2021 #noticias #mexico #femilocas #feministas💜 #mujeresqueinspiran #mujer	1				https://toloka.yandex.ru/task/23796047/00016b194f--608fd3cabd792b786fdf52e1	00016b194f--608fd3cabd792b786fdf52e1	96b4e5bc6ef2728e3ccd788c52c571de	APPROVED	2021-05-03T10:43:22.267
Sobre el archivamiento de la denuncia contra #jaimecilloniz #feminismo #feminista #feminismos #feministas #feministiktok  #yositecreo #niunamenos💜	0				https://toloka.yandex.ru/task/23796047/00016b194f--608fd3cabd792b786fdf52e1	00016b194f--608fd3cabd792b786fdf52e1	96b4e5bc6ef2728e3ccd788c52c571de	APPROVED	2021-05-03T10:43:22.267
pov: you’re beth. #goodgirls#pov#netflix#acting#rio	0				https://toloka.yandex.ru/task/23796047/00016b194f--608fd3cabd792b786fdf52e1	00016b194f--608fd3cabd792b786fdf52e1	96b4e5bc6ef2728e3ccd788c52c571de	APPROVED	2021-05-03T10:43:22.267
Why Annie? Why? 🤣 #goodgirls #goodgirlsnetflix #christinahendricks #maewhitman #retta #rio #goodgirlsbelike	0				https://toloka.yandex.ru/task/23796047/00016b194f--608fd3cabd792b786fdf52e1	00016b194f--608fd3cabd792b786fdf52e1	96b4e5bc6ef2728e3ccd788c52c571de	APPROVED	2021-05-03T10:43:22.267
#fyp #asmr #oddlysatisfying #viral #asmrtiktoks #razor #satisfying #interesting #fy #barber #barbershop #shaving #shave #japanese #awkward #cringe #fr	0				https://toloka.yandex.ru/task/23796047/00016b194f--608fd3cb45926237b6f61387	00016b194f--608fd3cb45926237b6f61387	35b364e6af63986afa5c14f0d6acd940	APPROVED	2021-05-03T10:43:23.585
pov: you’re beth. #goodgirls#pov#netflix#acting#rio	0				https://toloka.yandex.ru/task/23796047/00016b194f--608fd3cb45926237b6f61387	00016b194f--608fd3cb45926237b6f61387	35b364e6af63986afa5c14f0d6acd940	APPROVED	2021-05-03T10:43:23.585
choices, choices #ourtype #netflix #tequila #relationship #decisions	0				https://toloka.yandex.ru/task/23796047/00016b194f--608fd3cb45926237b6f61387	00016b194f--608fd3cb45926237b6f61387	35b364e6af63986afa5c14f0d6acd940	APPROVED	2021-05-03T10:43:23.585
Ft ad lib god  @www.uti.mp3 #freestyle #rap #bumble #IsThisAvailable #tinder #dating #music	0				https://toloka.yandex.ru/task/23796047/00016b194f--608fd3cb45926237b6f61387	00016b194f--608fd3cb45926237b6f61387	35b364e6af63986afa5c14f0d6acd940	APPROVED	2021-05-03T10:43:23.585
#dúo con @mor4t 💜💜#yositecreo #nathcampos #yositecreonath #pormiportiportodoelmundo #feminismo #feminismo #porellas #quetiembleelestado #💜💜	0				https://toloka.yandex.ru/task/23796047/00016b194f--608fd3cb45926237b6f61387	00016b194f--608fd3cb45926237b6f61387	35b364e6af63986afa5c14f0d6acd940	APPROVED	2021-05-03T10:43:23.585
These were too smooth😳 Follow for more! #fy #fyp	1				https://toloka.yandex.ru/task/23796047/00016b194f--608fd3cb45926237b6f61387	00016b194f--608fd3cb45926237b6f61387	35b364e6af63986afa5c14f0d6acd940	APPROVED	2021-05-03T10:43:23.585
Hmmm? #fyp #foryou #goodgirls #billieeilish	0				https://toloka.yandex.ru/task/23796047/00016b194f--608fd3cb45926237b6f61387	00016b194f--608fd3cb45926237b6f61387	35b364e6af63986afa5c14f0d6acd940	APPROVED	2021-05-03T10:43:23.585
🙈 #fyp #trend #relationship	0				https://toloka.yandex.ru/task/23796047/00016b194f--608fd3d45cddf57136b64082	00016b194f--608fd3d45cddf57136b64082	bdec2adae9f5647f52b6ea7f1e40fac0	APPROVED	2021-05-03T10:43:32.119
#fyp #asmr #oddlysatisfying #viral #asmrtiktoks #razor #satisfying #interesting #fy #barber #barbershop #shaving #shave #japanese #awkward #cringe #fr	1				https://toloka.yandex.ru/task/23796047/00016b194f--608fd3d45cddf57136b64082	00016b194f--608fd3d45cddf57136b64082	bdec2adae9f5647f52b6ea7f1e40fac0	APPROVED	2021-05-03T10:43:32.119
#dúo con @mor4t 💜💜#yositecreo #nathcampos #yositecreonath #pormiportiportodoelmundo #feminismo #feminismo #porellas #quetiembleelestado #💜💜	0				https://toloka.yandex.ru/task/23796047/00016b194f--608fd3d45cddf57136b64082	00016b194f--608fd3d45cddf57136b64082	bdec2adae9f5647f52b6ea7f1e40fac0	APPROVED	2021-05-03T10:43:32.119
Ft ad lib god  @www.uti.mp3 #freestyle #rap #bumble #IsThisAvailable #tinder #dating #music	0				https://toloka.yandex.ru/task/23796047/00016b194f--608fd3d45cddf57136b64082	00016b194f--608fd3d45cddf57136b64082	bdec2adae9f5647f52b6ea7f1e40fac0	APPROVED	2021-05-03T10:43:32.119
These were too smooth😳 Follow for more! #fy #fyp	0				https://toloka.yandex.ru/task/23796047/00016b194f--608fd3d45cddf57136b64082	00016b194f--608fd3d45cddf57136b64082	bdec2adae9f5647f52b6ea7f1e40fac0	APPROVED	2021-05-03T10:43:32.119
мальчикикраше#дорама#dorama#korean#Black#songseungheon_1005#GoAhRa#kimdongjun#s&sdream#СНовымHONOR#новогодниетренды	0				https://toloka.yandex.ru/task/23796047/00016b194f--608fd3d45cddf57136b64082	00016b194f--608fd3d45cddf57136b64082	bdec2adae9f5647f52b6ea7f1e40fac0	APPROVED	2021-05-03T10:43:32.119
choices, choices #ourtype #netflix #tequila #relationship #decisions	0				https://toloka.yandex.ru/task/23796047/00016b194f--608fd3d45cddf57136b64082	00016b194f--608fd3d45cddf57136b64082	bdec2adae9f5647f52b6ea7f1e40fac0	APPROVED	2021-05-03T10:43:32.119
EVERYBODY GOT THAT ONE FRIEND 😳 #Relationship #MobileGame #PetsOnTikTok	0				https://toloka.yandex.ru/task/23796047/00016b194f--608fd3ea6b43067ad49e9bf5	00016b194f--608fd3ea6b43067ad49e9bf5	4f371c3902989885ec35a92d7df5cae7	APPROVED	2021-05-03T10:43:54.165
seojun jail bgt gemes,jukyung panik😂 #fypシ #truebeauty #foryou #kdrama #hwanginyeop #moongayoung	0				https://toloka.yandex.ru/task/23796047/00016b194f--608fd3ea6b43067ad49e9bf5	00016b194f--608fd3ea6b43067ad49e9bf5	4f371c3902989885ec35a92d7df5cae7	APPROVED	2021-05-03T10:43:54.165
🙈 #fyp #trend #relationship	0				https://toloka.yandex.ru/task/23796047/00016b194f--608fd3ea6b43067ad49e9bf5	00016b194f--608fd3ea6b43067ad49e9bf5	4f371c3902989885ec35a92d7df5cae7	APPROVED	2021-05-03T10:43:54.165
#kyliejenner #billieeilish #arianagrande #cher #britneyspears #kimkardashian #ninadobrev #kourtneykardashian #therock #kevinhart #halloween #fyp #foru	0				https://toloka.yandex.ru/task/23796047/00016b194f--608fd3ea6b43067ad49e9bf5	00016b194f--608fd3ea6b43067ad49e9bf5	4f371c3902989885ec35a92d7df5cae7	APPROVED	2021-05-03T10:43:54.165
Raise your girls to be independent and good human beings #feminism #fyp #foryou #foryoupage #chivalry #independent #dumbassdad	1				https://toloka.yandex.ru/task/23796047/00016b194f--608fd3ea6b43067ad49e9bf5	00016b194f--608fd3ea6b43067ad49e9bf5	4f371c3902989885ec35a92d7df5cae7	APPROVED	2021-05-03T10:43:54.165
мальчикикраше#дорама#dorama#korean#Black#songseungheon_1005#GoAhRa#kimdongjun#s&sdream#СНовымHONOR#новогодниетренды	0				https://toloka.yandex.ru/task/23796047/00016b194f--608fd3ea6b43067ad49e9bf5	00016b194f--608fd3ea6b43067ad49e9bf5	4f371c3902989885ec35a92d7df5cae7	APPROVED	2021-05-03T10:43:54.165
@Marissa Allen 님과 #이어찍기 #추천 #fyp #viral #funny #xyzbca #korean #おすすめ	0				https://toloka.yandex.ru/task/23796047/00016b194f--608fd3ea6b43067ad49e9bf5	00016b194f--608fd3ea6b43067ad49e9bf5	4f371c3902989885ec35a92d7df5cae7	APPROVED	2021-05-03T10:43:54.165
Reply to @hailey.walton #goodgirls#netlfix	0				https://toloka.yandex.ru/task/23796047/00016b194f--608fd3f74539ae2e039a68e3	00016b194f--608fd3f74539ae2e039a68e3	35b364e6af63986afa5c14f0d6acd940	APPROVED	2021-05-03T10:44:07.382
Raise your girls to be independent and good human beings #feminism #fyp #foryou #foryoupage #chivalry #independent #dumbassdad	1				https://toloka.yandex.ru/task/23796047/00016b194f--608fd3f74539ae2e039a68e3	00016b194f--608fd3f74539ae2e039a68e3	35b364e6af63986afa5c14f0d6acd940	APPROVED	2021-05-03T10:44:07.382
#yositecreo #rociocarrasco #fouryou#fyp # #parati #viral #Telecinco #belenukychula #grandesamigasdelalma #powerAwesome	0				https://toloka.yandex.ru/task/23796047/00016b194f--608fd3f74539ae2e039a68e3	00016b194f--608fd3f74539ae2e039a68e3	35b364e6af63986afa5c14f0d6acd940	APPROVED	2021-05-03T10:44:07.382
@Marissa Allen 님과 #이어찍기 #추천 #fyp #viral #funny #xyzbca #korean #おすすめ	0				https://toloka.yandex.ru/task/23796047/00016b194f--608fd3f74539ae2e039a68e3	00016b194f--608fd3f74539ae2e039a68e3	35b364e6af63986afa5c14f0d6acd940	APPROVED	2021-05-03T10:44:07.382
#kyliejenner #billieeilish #arianagrande #cher #britneyspears #kimkardashian #ninadobrev #kourtneykardashian #therock #kevinhart #halloween #fyp #foru	0				https://toloka.yandex.ru/task/23796047/00016b194f--608fd3f74539ae2e039a68e3	00016b194f--608fd3f74539ae2e039a68e3	35b364e6af63986afa5c14f0d6acd940	APPROVED	2021-05-03T10:44:07.382
seojun jail bgt gemes,jukyung panik😂 #fypシ #truebeauty #foryou #kdrama #hwanginyeop #moongayoung	0				https://toloka.yandex.ru/task/23796047/00016b194f--608fd3f74539ae2e039a68e3	00016b194f--608fd3f74539ae2e039a68e3	35b364e6af63986afa5c14f0d6acd940	APPROVED	2021-05-03T10:44:07.382
EVERYBODY GOT THAT ONE FRIEND 😳 #Relationship #MobileGame #PetsOnTikTok	1				https://toloka.yandex.ru/task/23796047/00016b194f--608fd3f74539ae2e039a68e3	00016b194f--608fd3f74539ae2e039a68e3	35b364e6af63986afa5c14f0d6acd940	APPROVED	2021-05-03T10:44:07.382
Ya no nos quedaremos calladas #8m #niunamenos #8demarzo💜 #feministas #fyp #march	0				https://toloka.yandex.ru/task/23796047/00016b194f--608fd3fcae7378653b643bd2	00016b194f--608fd3fcae7378653b643bd2	bdec2adae9f5647f52b6ea7f1e40fac0	APPROVED	2021-05-03T10:44:12.769
#yositecreo #rociocarrasco #fouryou#fyp # #parati #viral #Telecinco #belenukychula #grandesamigasdelalma #powerAwesome	1				https://toloka.yandex.ru/task/23796047/00016b194f--608fd3fcae7378653b643bd2	00016b194f--608fd3fcae7378653b643bd2	bdec2adae9f5647f52b6ea7f1e40fac0	APPROVED	2021-05-03T10:44:12.769
#pov: your dad exposes you to your girlfriend..#foryoupage #xyzbca #foryou #fyp #fy	-1				https://toloka.yandex.ru/task/23796047/00016b194f--608fd3fcae7378653b643bd2	00016b194f--608fd3fcae7378653b643bd2	bdec2adae9f5647f52b6ea7f1e40fac0	APPROVED	2021-05-03T10:44:12.769
Reply to @hailey.walton #goodgirls#netlfix	0				https://toloka.yandex.ru/task/23796047/00016b194f--608fd3fcae7378653b643bd2	00016b194f--608fd3fcae7378653b643bd2	bdec2adae9f5647f52b6ea7f1e40fac0	APPROVED	2021-05-03T10:44:12.769
актёрская игра ли донука—> всё остальное #leedongwook #kdrama #drama #dorama #strangersfromhell #лидонук #рек #korea #незнакомцыизада	0				https://toloka.yandex.ru/task/23796047/00016b194f--608fd3fcae7378653b643bd2	00016b194f--608fd3fcae7378653b643bd2	bdec2adae9f5647f52b6ea7f1e40fac0	APPROVED	2021-05-03T10:44:12.769
So this is the tiktok version ... ima fina duet the REAL dance 🇧🇷 #fyp #foryou #pregnant #pregnancy #momsoftiktok #zigidigidum #womenempowerment	0				https://toloka.yandex.ru/task/23796047/00016b194f--608fd3fcae7378653b643bd2	00016b194f--608fd3fcae7378653b643bd2	bdec2adae9f5647f52b6ea7f1e40fac0	APPROVED	2021-05-03T10:44:12.769
saliendo mas trapitos del viejo verde #yositecreo #feminismo #niunamas💜 #justiciaparafridasofia #abusador	0				https://toloka.yandex.ru/task/23796047/00016b194f--608fd3fcae7378653b643bd2	00016b194f--608fd3fcae7378653b643bd2	bdec2adae9f5647f52b6ea7f1e40fac0	APPROVED	2021-05-03T10:44:12.769
saliendo mas trapitos del viejo verde #yositecreo #feminismo #niunamas💜 #justiciaparafridasofia #abusador	0				https://toloka.yandex.ru/task/23796047/00016b194f--608fd41313b306608c0189dc	00016b194f--608fd41313b306608c0189dc	4f371c3902989885ec35a92d7df5cae7	APPROVED	2021-05-03T10:44:35.188
#fyp #asmr #oddlysatisfying #viral #asmrtiktoks #razor #satisfying #interesting #fy #barber #barbershop #shaving #shave #japanese #awkward #cringe #fr	1				https://toloka.yandex.ru/task/23796047/00016b194f--608fd41313b306608c0189dc	00016b194f--608fd41313b306608c0189dc	4f371c3902989885ec35a92d7df5cae7	APPROVED	2021-05-03T10:44:35.188
Ya no nos quedaremos calladas #8m #niunamenos #8demarzo💜 #feministas #fyp #march	0				https://toloka.yandex.ru/task/23796047/00016b194f--608fd41313b306608c0189dc	00016b194f--608fd41313b306608c0189dc	4f371c3902989885ec35a92d7df5cae7	APPROVED	2021-05-03T10:44:35.188
So this is the tiktok version ... ima fina duet the REAL dance 🇧🇷 #fyp #foryou #pregnant #pregnancy #momsoftiktok #zigidigidum #womenempowerment	0				https://toloka.yandex.ru/task/23796047/00016b194f--608fd41313b306608c0189dc	00016b194f--608fd41313b306608c0189dc	4f371c3902989885ec35a92d7df5cae7	APPROVED	2021-05-03T10:44:35.188
These were too smooth😳 Follow for more! #fy #fyp	1				https://toloka.yandex.ru/task/23796047/00016b194f--608fd41313b306608c0189dc	00016b194f--608fd41313b306608c0189dc	4f371c3902989885ec35a92d7df5cae7	APPROVED	2021-05-03T10:44:35.188
#pov: your dad exposes you to your girlfriend..#foryoupage #xyzbca #foryou #fyp #fy	0				https://toloka.yandex.ru/task/23796047/00016b194f--608fd41313b306608c0189dc	00016b194f--608fd41313b306608c0189dc	4f371c3902989885ec35a92d7df5cae7	APPROVED	2021-05-03T10:44:35.188
актёрская игра ли донука—> всё остальное #leedongwook #kdrama #drama #dorama #strangersfromhell #лидонук #рек #korea #незнакомцыизада	0				https://toloka.yandex.ru/task/23796047/00016b194f--608fd41313b306608c0189dc	00016b194f--608fd41313b306608c0189dc	4f371c3902989885ec35a92d7df5cae7	APPROVED	2021-05-03T10:44:35.188
Me ayudan a compartir, por favor. #niunamas #fyp #agresor #feminicida #yositecreo #niunamasniunamenos	0				https://toloka.yandex.ru/task/23796047/00016b194f--608fd41a8342200cc3020c78	00016b194f--608fd41a8342200cc3020c78	96b4e5bc6ef2728e3ccd788c52c571de	APPROVED	2021-05-03T10:44:42.126
EVERYBODY GOT THAT ONE FRIEND 😳 #Relationship #MobileGame #PetsOnTikTok	0				https://toloka.yandex.ru/task/23796047/00016b194f--608fd41a8342200cc3020c78	00016b194f--608fd41a8342200cc3020c78	96b4e5bc6ef2728e3ccd788c52c571de	APPROVED	2021-05-03T10:44:42.126
imagine being all three 🙃 #anime #weeb #animetok #kdrama #kpop #bts #booktok #books #standards #fyp #foryou #reading #kdramalovers #blackpink	0				https://toloka.yandex.ru/task/23796047/00016b194f--608fd41a8342200cc3020c78	00016b194f--608fd41a8342200cc3020c78	96b4e5bc6ef2728e3ccd788c52c571de	APPROVED	2021-05-03T10:44:42.126
me encantó que tocará temas como el acoso y feminismo ❤ es muy buena serie #estabiensersensible #kdrama #dorama #recomendacion #korea #feminismo	1				https://toloka.yandex.ru/task/23796047/00016b194f--608fd41a8342200cc3020c78	00016b194f--608fd41a8342200cc3020c78	96b4e5bc6ef2728e3ccd788c52c571de	APPROVED	2021-05-03T10:44:42.126
Hola, seamos amigos💗 #kdrama #koreanboys #asianboy #asianboys #doramas #doramascoreanos #doramascheck #kdramas #dorama #dramascoreanos #doramalove	1				https://toloka.yandex.ru/task/23796047/00016b194f--608fd41a8342200cc3020c78	00016b194f--608fd41a8342200cc3020c78	96b4e5bc6ef2728e3ccd788c52c571de	APPROVED	2021-05-03T10:44:42.126
New friends I’m getting lonely #goals #friends #social #relationship #foryoupage	0				https://toloka.yandex.ru/task/23796047/00016b194f--608fd41a8342200cc3020c78	00016b194f--608fd41a8342200cc3020c78	96b4e5bc6ef2728e3ccd788c52c571de	APPROVED	2021-05-03T10:44:42.126
#stitch with @missbeifong  #cher #entrevista #feminismo #fyp #parati	0				https://toloka.yandex.ru/task/23796047/00016b194f--608fd41a8342200cc3020c78	00016b194f--608fd41a8342200cc3020c78	96b4e5bc6ef2728e3ccd788c52c571de	APPROVED	2021-05-03T10:44:42.126
imagine being all three 🙃 #anime #weeb #animetok #kdrama #kpop #bts #booktok #books #standards #fyp #foryou #reading #kdramalovers #blackpink	0				https://toloka.yandex.ru/task/23796047/00016b194f--608fd42e4277dd7e646de66f	00016b194f--608fd42e4277dd7e646de66f	231f729cc54bb6fbe18494631b3ad1e0	APPROVED	2021-05-03T10:45:02.324
Hola, seamos amigos💗 #kdrama #koreanboys #asianboy #asianboys #doramas #doramascoreanos #doramascheck #kdramas #dorama #dramascoreanos #doramalove	1				https://toloka.yandex.ru/task/23796047/00016b194f--608fd42e4277dd7e646de66f	00016b194f--608fd42e4277dd7e646de66f	231f729cc54bb6fbe18494631b3ad1e0	APPROVED	2021-05-03T10:45:02.324
me encantó que tocará temas como el acoso y feminismo ❤ es muy buena serie #estabiensersensible #kdrama #dorama #recomendacion #korea #feminismo	1				https://toloka.yandex.ru/task/23796047/00016b194f--608fd42e4277dd7e646de66f	00016b194f--608fd42e4277dd7e646de66f	231f729cc54bb6fbe18494631b3ad1e0	APPROVED	2021-05-03T10:45:02.324
New friends I’m getting lonely #goals #friends #social #relationship #foryoupage	0				https://toloka.yandex.ru/task/23796047/00016b194f--608fd42e4277dd7e646de66f	00016b194f--608fd42e4277dd7e646de66f	231f729cc54bb6fbe18494631b3ad1e0	APPROVED	2021-05-03T10:45:02.324
#feminazi #feministas #feminista #mujeres #8m💜  #feminismo #diadelamujer2021 #noticias #mexico #femilocas #feministas💜 #mujeresqueinspiran #mujer	1				https://toloka.yandex.ru/task/23796047/00016b194f--608fd42e4277dd7e646de66f	00016b194f--608fd42e4277dd7e646de66f	231f729cc54bb6fbe18494631b3ad1e0	APPROVED	2021-05-03T10:45:02.324
Blackmail, huh? 🤦🏻‍♀️ #goodgirls #goodgirlsnetflix #christinahendricks #maewhitman  #retta	-1				https://toloka.yandex.ru/task/23796047/00016b194f--608fd42e4277dd7e646de66f	00016b194f--608fd42e4277dd7e646de66f	231f729cc54bb6fbe18494631b3ad1e0	APPROVED	2021-05-03T10:45:02.324
#stitch with @missbeifong  #cher #entrevista #feminismo #fyp #parati	0				https://toloka.yandex.ru/task/23796047/00016b194f--608fd42e4277dd7e646de66f	00016b194f--608fd42e4277dd7e646de66f	231f729cc54bb6fbe18494631b3ad1e0	APPROVED	2021-05-03T10:45:02.324
#foryoupage #fy	0				https://toloka.yandex.ru/task/23796047/00016b194f--608fd430b30a2654b326de19	00016b194f--608fd430b30a2654b326de19	bdec2adae9f5647f52b6ea7f1e40fac0	APPROVED	2021-05-03T10:45:04.553
